date,actual_price,predicted_price,inflation_rs,inflation_pct,inflation_z,volume_z,insider_score,alert_level
2022-08-08,2788.075439453125,2812.6656977988778,-24.590258345752773,-0.8742687893906658,-0.3932348782112437,1.9398257329684527,23.7,LOW
2022-08-10,2823.326904296875,2806.4176988580816,16.90920543879338,0.6025191989657724,0.22925746038942874,0.8675331209995443,28.8,MEDIUM
2022-08-11,2830.167724609375,2788.5934991674253,41.57422544194969,1.490867186427935,0.599232987377194,-0.37481293028936014,29.0,MEDIUM
2022-08-12,2860.6259765625,2826.3169236094445,34.30905295305547,1.2139138631785116,0.49025533319764386,-0.8633243260373237,31.4,MEDIUM
2022-08-16,2971.773681640625,2939.2330861381865,32.540595502438464,1.1071117719756296,0.46372845516698585,2.575142893043164,44.0,MEDIUM
2022-08-17,3004.528564453125,2933.421267160699,71.10729729242621,2.4240397411876677,1.042229336865228,1.080860367848763,39.6,MEDIUM
2022-08-18,3149.329833984375,3066.252168912895,83.07766507148017,2.709420507346414,1.2217849636892126,3.582865494260746,60.7,HIGH
2022-08-19,3125.912109375,3062.753463894586,63.15864548041418,2.0621524463187413,0.9229994865502847,3.6994918147077844,57.1,HIGH
2022-08-22,3047.419921875,3057.786191507711,-10.36626963271101,-0.33901224557494924,-0.17987491664209762,1.3950655287425116,18.0,LOW
2022-08-23,3026.498291015625,3072.7150636106117,-46.21677259498665,-1.5041021259120384,-0.71763279093318,1.6731003233729507,27.7,MEDIUM
2022-08-24,3130.35595703125,3170.268436987744,-39.912479956493826,-1.258962158876899,-0.6230683433506118,1.0688612732836857,21.7,LOW
2022-08-25,3062.1494140625,3010.7932782457106,51.35613581678945,1.705734371996239,0.7459617330021845,0.7441061126553056,33.0,MEDIUM
2022-08-26,3135.249267578125,3096.6631094198056,38.58615815831945,1.2460560543684391,0.5544119506298274,0.5274880200543329,29.5,MEDIUM
2022-08-29,3138.294921875,3126.320906381667,11.9740154933329,0.38300660270961606,0.1552295657993248,-0.1973731628657665,23.0,LOW
2022-08-30,3189.97412109375,3190.169811355097,-0.19569026134695378,-0.006134164415023095,-0.0273161324931374,1.395606830970676,15.7,LOW
2022-09-01,3228.821044921875,3174.3818504061974,54.43919451567763,1.7149541889143403,0.7922076418524266,-0.35901621411903106,31.0,MEDIUM
2022-09-02,3351.203125,3246.600586932561,104.60253806743913,3.2219096641718172,1.544658256676834,1.5036114077258844,50.3,HIGH
2022-09-05,3341.9658203125,3240.357090125298,101.60873018720213,3.135726321547886,1.4997511109275474,0.6593185390355807,43.0,MEDIUM
2022-09-06,3431.093505859375,3342.0488452875575,89.04466057181753,2.6643734036794404,1.311289951096011,-0.1505692301845344,35.9,MEDIUM
2022-09-07,3468.991455078125,3336.969208775567,132.02224630255796,3.95635194820994,1.955954132489652,-0.45333354567370604,46.2,MEDIUM
2022-09-08,3458.056640625,3385.896996700973,72.15964392402702,2.131182490026581,1.0580145460217778,-0.9013827980580892,37.3,MEDIUM
2022-09-09,3446.47216796875,3397.7364629972103,48.73570497153969,1.4343580057574261,0.7066552462131119,-0.8838357644027097,33.7,MEDIUM
2022-09-12,3459.05517578125,3510.352077386283,-51.29690160503287,-1.4613036092729257,-0.7938347728256402,-0.9103112904895081,25.0,LOW
2022-09-13,3550.92919921875,3510.670460578372,40.25873864037794,1.1467535643817004,0.5795006732499531,0.38020538538195675,28.6,MEDIUM
2022-09-14,3567.206787109375,3513.4554988098103,53.75128829956475,1.529869620314619,0.7818890422813761,-0.24173460108915168,29.6,MEDIUM
2022-09-15,3743.564697265625,3572.539246149916,171.02545111570907,4.787223857653103,2.541002563551566,1.2265964439500392,59.0,HIGH
2022-09-16,3697.128173828125,3550.845992350192,146.28218147793314,4.119643087677638,2.1698532913245394,1.7544801252939786,57.4,HIGH
